Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCV29,OUT045,2856.88811862
NCC43,OUT019,2011.44503017
NCA42,OUT049,2519.15635978
FDC10,OUT046,1982.56966605
FDC16,OUT013,1455.09090645
NCL17,OUT013,2262.40524803
FDA51,OUT035,1908.34445951
FDW01,OUT017,2510.66107344
NCF30,OUT045,2074.97583643
FDN49,OUT013,765.787647787
FDY20,OUT045,1573.69970856
FDC15,OUT045,2521.55587974
FDY24,OUT046,967.386564905
NCG43,OUT017,1566.99916035
FDA48,OUT013,3544.48523791
NCF55,OUT017,667.626023939
FDL38,OUT049,1558.31203668
NCQ29,OUT018,3811.11041221
FDC34,OUT017,2599.66058902
FDP36,OUT027,2341.44897938
FDN50,OUT010,-318.890483832
FDO23,OUT049,1573.46943508
FDT56,OUT013,1048.27583418
FDT13,OUT027,4447.06856482
FDZ03,OUT013,3011.3463953
FDQ03,OUT010,1867.6782194
FDU44,OUT045,2689.69435115
FDD03,OUT049,3675.86225502
NCH30,OUT013,1799.23510061
FDS60,OUT010,962.050472361
FDG08,OUT046,2838.32966835
FDX38,OUT017,875.543821067
FDD22,OUT017,1885.55429797
FDW51,OUT013,3403.97070752
FDL09,OUT017,2797.60510779
FDZ60,OUT045,1788.75897974
NCH07,OUT046,2552.91179884
NCQ41,OUT049,3168.90346902
FDW04,OUT049,2126.8785435
FDI08,OUT027,5438.1809549
FDR19,OUT019,496.791728869
FDV13,OUT046,1497.80805822
FDB52,OUT017,4091.31246008
FDZ48,OUT027,3232.33001422
NCO14,OUT049,791.118137697
FDZ50,OUT013,2963.5468994
FDN27,OUT019,-42.1715503245
FDQ60,OUT013,2010.27059143
FDR49,OUT017,857.992321462
DRJ35,OUT027,2464.42784187
DRI49,OUT017,1396.47916707
FDB47,OUT017,3387.42127612
FDP37,OUT010,132.240743812
FDR26,OUT049,2823.60187181
FDY31,OUT019,431.088996908
FDC11,OUT045,1501.71963865
DRP47,OUT035,4010.11700471
NCY54,OUT018,2424.76476498
FDR27,OUT046,2200.99460876
FDQ21,OUT019,49.6338410297
NCQ29,OUT035,4189.95362478
FDJ02,OUT046,2446.51459277
FDE21,OUT018,1588.77388411
FDM39,OUT046,2848.11661539
FDZ01,OUT017,1761.43653102
NCB19,OUT018,1102.25539885
FDU03,OUT046,2967.8162878
FDP27,OUT049,3025.89342386
DRF01,OUT045,2368.93760304
FDM03,OUT049,1778.94104051
FDV01,OUT046,2582.05108838
FDS16,OUT046,2402.57499594
FDO45,OUT035,1540.18661574
NCX06,OUT035,2905.41332296
FDP13,OUT046,762.809292724
NCR38,OUT018,3691.87804455
FDA01,OUT013,1029.27134458
FDT26,OUT017,1974.12609036
FDD44,OUT027,5582.31402433
FDB26,OUT013,971.127935658
FDP45,OUT019,2074.95535355
NCP55,OUT046,978.904611296
FDT23,OUT017,1368.91505193
FDO51,OUT045,791.198577944
FDA44,OUT046,1018.80817284
NCJ31,OUT018,3519.42424418
FDX37,OUT045,1674.7954597
NCD18,OUT049,3650.52280196
FDN40,OUT027,3881.41375911
FDL33,OUT017,3151.92688139
DRF48,OUT035,3043.94105648
FDW08,OUT035,1775.7469739
FDX39,OUT018,3139.28731964
FDB38,OUT049,2674.69422167
FDY46,OUT018,2681.52469285
NCB06,OUT049,2570.28874184
FDA34,OUT035,2801.2551416
FDA35,OUT045,2023.42880802
FDQ07,OUT035,3590.96321514
FDU32,OUT045,2035.56599296
FDU26,OUT013,1977.62069758
FDU13,OUT010,461.924043103
FDO09,OUT035,4256.25682591
FDW03,OUT019,-224.419926941
FDB38,OUT013,2633.05252891
FDL26,OUT010,593.37021808
NCN43,OUT045,2032.11022132
FDH08,OUT045,3732.79509293
NCC31,OUT019,565.485492555
FDH14,OUT035,2343.95778827
FDL40,OUT017,1641.63167693
FDD20,OUT035,2052.72170546
NCV53,OUT035,3854.1638874
FDD16,OUT045,1242.13784069
FDP24,OUT035,1981.84552829
FDQ25,OUT045,2857.42272737
FDM38,OUT035,994.700828918
NCT18,OUT010,935.885250064
FDM34,OUT049,2166.92448094
DRH37,OUT010,753.818503433
NCE07,OUT013,2282.43964425
FDG12,OUT013,1963.64224818
FDB59,OUT010,1251.82472309
FDS10,OUT018,2573.31690141
FDN21,OUT010,677.796913432
FDM02,OUT045,1542.47022307
FDO44,OUT049,1878.76283649
NCN17,OUT017,1711.09224597
FDH16,OUT018,1204.28802559
FDL44,OUT046,2623.20000084
FDY47,OUT017,2153.97783102
DRI39,OUT046,931.580229285
NCX54,OUT018,1385.50542043
FDE59,OUT046,662.462398946
FDO46,OUT045,3083.82599623
DRE13,OUT046,1466.76118173
FDW14,OUT013,1471.21400303
FDF35,OUT046,1776.34163413
FDO50,OUT019,-438.056961216
DRF49,OUT017,1906.35826
FDT60,OUT049,2061.25714098
FDP38,OUT045,883.731964659
FDA31,OUT027,4207.25275517
FDY52,OUT010,-874.175693159
FDD03,OUT027,5080.8744617
FDN52,OUT018,1142.17608502
FDU20,OUT010,93.5372046861
FDD22,OUT035,1824.33386773
NCB55,OUT019,-976.438566963
FDN27,OUT045,1960.34490117
FDD16,OUT013,1256.65613075
FDW48,OUT046,1328.03357933
DRN35,OUT045,652.221123336
FDX25,OUT049,2935.05437201
DRD49,OUT049,3782.06596242
FDE21,OUT019,-58.0736626716
FDN44,OUT035,2609.57499523
DRC01,OUT049,881.828064348
NCK30,OUT046,4003.87923184
FDU39,OUT013,988.982141745
FDB49,OUT013,1649.93458763
FDS12,OUT045,2065.33516276
FDR57,OUT018,2264.42390608
FDX22,OUT027,4785.91972016
FDC60,OUT013,1518.9806071
NCE42,OUT049,3701.52056329
NCK42,OUT049,3444.65314339
DRE01,OUT017,3897.40853608
FDE57,OUT018,2009.56978273
DRK59,OUT019,1779.90437244
FDB10,OUT027,5159.6670235
FDQ25,OUT046,2859.28020415
FDY26,OUT017,3410.64174281
FDG28,OUT049,3924.31722958
FDM14,OUT049,1809.28934889
NCH29,OUT049,1639.05280019
FDD48,OUT049,1891.04521512
FDC17,OUT045,3372.01042037
DRH49,OUT027,2776.11154679
FDN44,OUT018,2306.99586821
FDC29,OUT045,1911.66970773
DRK01,OUT019,-410.976895745
FDD48,OUT017,1895.93382177
FDB59,OUT013,3170.23766043
FDY45,OUT010,2100.38245453
FDX60,OUT035,1326.00602621
FDT09,OUT010,250.646157031
DRB24,OUT018,2173.33970588
FDL13,OUT035,3760.41993727
FDN16,OUT035,1739.05879859
FDK57,OUT013,1960.29044811
FDO22,OUT027,2783.84599788
FDC57,OUT010,1258.96455726
FDZ13,OUT027,2323.05052524
FDW27,OUT013,2524.17335372
FDX10,OUT049,708.409513258
FDY08,OUT018,2038.35225749
FDA49,OUT017,1478.76382162
FDC32,OUT018,1282.9211326
FDO04,OUT035,936.215166827
NCZ54,OUT013,2548.58919491
FDY40,OUT045,881.606484459
FDW36,OUT045,1779.65837369
FDE11,OUT017,3015.39442221
DRE37,OUT045,3049.87103037
NCK19,OUT017,3124.32479261
FDT19,OUT035,2901.35324613
FDE56,OUT045,1133.46853258
FDZ57,OUT010,174.738569656
FDB35,OUT035,1600.68212132
FDF09,OUT010,-1259.45718091
FDO34,OUT046,2725.95424191
FDA55,OUT046,3673.65832427
NCM18,OUT035,1035.83570908
FDJ20,OUT019,118.519364768
DRQ35,OUT019,94.016446121
FDG02,OUT013,3053.83182181
NCU29,OUT018,2035.36970986
FDL27,OUT027,2480.89619178
NCA54,OUT035,2876.2139418
FDJ32,OUT035,1112.91057668
FDB21,OUT019,1929.25122261
FDR46,OUT035,2384.41685764
FDZ32,OUT046,1807.51778734
DRF36,OUT017,3067.67758591
NCU54,OUT017,3361.15200204
NCI31,OUT017,661.562231043
DRA59,OUT035,3014.51123282
NCC55,OUT045,667.821261553
FDE44,OUT018,582.356852488
NCN26,OUT018,1558.79696696
FDC11,OUT049,1476.94630619
FDV24,OUT035,2436.15605239
FDR40,OUT019,-588.10678297
NCQ17,OUT049,2557.88145809
FDC46,OUT045,2987.83042424
NCM18,OUT046,1056.54194554
FDK16,OUT046,1599.37055976
FDI28,OUT017,1367.0412504
FDS11,OUT018,3318.00198896
DRD13,OUT046,1113.12048275
FDL36,OUT035,1494.00497566
FDI27,OUT013,826.213284064
FDJ53,OUT019,-21.9117278637
FDS44,OUT045,3922.42188451
FDE28,OUT046,3713.66413177
FDQ33,OUT018,2143.50446843
FDB37,OUT017,3874.30256053
FDQ31,OUT045,1514.15286513
NCQ05,OUT046,2433.82106443
FDE10,OUT013,2143.45625942
FDF38,OUT017,797.103349942
FDE50,OUT019,1107.30585546
DRG37,OUT010,575.322032599
NCH06,OUT049,3945.37915618
FDY14,OUT045,4202.8047636
FDO27,OUT017,1640.69802025
FDQ19,OUT049,3927.96592821
FDZ26,OUT019,1851.56753068
FDN51,OUT013,4170.45305212
FDK20,OUT035,2077.17174684
FDD40,OUT018,2803.86374157
DRI25,OUT018,672.910735312
FDH56,OUT017,1987.66712786
FDI36,OUT027,4597.64347902
DRH11,OUT018,665.253932072
NCV18,OUT017,1391.95637684
DRI01,OUT049,2788.57563128
DRE48,OUT049,3195.40399643
FDS51,OUT035,1052.29673204
FDM38,OUT017,964.093074523
FDB60,OUT027,4502.05368668
FDY58,OUT035,3675.37853884
FDY22,OUT045,2380.17366379
FDF11,OUT027,5243.39287733
FDZ51,OUT035,1664.8009364
FDQ45,OUT017,2993.47739728
FDF17,OUT035,3157.88205215
NCF31,OUT027,3837.97798661
FDA37,OUT013,2080.58038639
FDO51,OUT046,813.289383537
FDF34,OUT013,3196.68446445
FDD57,OUT018,1307.21459478
FDO37,OUT046,3666.97483134
FDR49,OUT049,896.683192268
FDS39,OUT049,2313.31345196
FDI48,OUT027,2348.91022109
DRM35,OUT049,2887.30728881
FDV57,OUT035,2978.30955062
FDZ55,OUT013,2615.45181778
FDI28,OUT035,1318.27209943
FDS21,OUT045,1134.07897233
FDT34,OUT013,1729.07084213
DRI25,OUT035,964.594992966
FDT47,OUT010,-316.104336734
DRH39,OUT045,1255.61067244
NCD54,OUT045,2339.26496416
FDU16,OUT027,2846.38032192
NCW29,OUT045,2125.11002134
FDV25,OUT027,4953.53469003
FDM56,OUT035,1847.4376812
FDZ04,OUT027,2494.39155274
FDG59,OUT019,-1284.35932627
FDI56,OUT045,1539.99831288
FDS33,OUT035,1527.81758573
FDC23,OUT049,2839.24159623
FDT11,OUT049,3034.68270834
FDG17,OUT045,3947.71469715
FDZ44,OUT045,1967.60997242
FDJ52,OUT013,2568.14128754
DRI23,OUT046,2581.00484738
DRE15,OUT010,-651.932825492
NCF07,OUT013,1631.76470471
NCR29,OUT049,978.194790803
FDE44,OUT019,-1086.28043303
FDT23,OUT035,1391.74075677
NCG06,OUT017,4128.57665251
NCU41,OUT010,1148.81845357
FDH46,OUT017,1758.44194724
FDV31,OUT013,2867.27853362
NCT41,OUT027,3886.47128519
FDE22,OUT027,3989.7160553
FDC26,OUT045,1831.4095256
DRF51,OUT017,665.105185796
NCY53,OUT019,-101.849566649
FDY21,OUT017,3196.11724496
FDL27,OUT013,1077.8217698
FDZ34,OUT049,3124.18639591
NCF43,OUT010,386.356236693
FDC21,OUT035,1867.63037584
FDL26,OUT013,2522.67802479
FDT25,OUT010,56.5946745781
NCR30,OUT046,1243.64070304
DRL23,OUT019,-215.09409213
NCR05,OUT049,3181.12296184
NCE19,OUT018,603.11837326
FDY07,OUT035,826.483206294
FDB10,OUT017,3784.44598202
FDP57,OUT013,1710.06985054
FDU48,OUT019,180.845217664
FDH48,OUT035,1438.84670986
FDO33,OUT035,1910.58635891
NCU29,OUT045,2408.15912357
FDW35,OUT046,749.274661278
FDH05,OUT010,1804.43955135
FDP26,OUT049,1704.65504282
DRG27,OUT035,734.610464253
FDQ33,OUT046,2462.12060218
FDH20,OUT010,-242.634123532
FDV14,OUT046,1473.97507127
DRD01,OUT046,991.725462228
NCI17,OUT049,1603.21921922
FDF39,OUT010,2277.02220365
FDX37,OUT046,1681.3221662
NCX17,OUT035,3769.54526856
FDN03,OUT013,4019.04584834
NCS41,OUT010,1015.28108531
FDH34,OUT045,2974.55264537
NCX53,OUT018,2005.1028484
FDY31,OUT046,2427.68087563
FDD20,OUT017,2113.94213571
FDE51,OUT045,828.942995247
FDV27,OUT046,1489.56920074
FDF16,OUT035,2411.05906645
FDZ02,OUT049,1616.19777088
NCK05,OUT045,1089.77940589
FDM12,OUT027,4495.20093641
NCA05,OUT018,2122.83078688
FDX33,OUT045,2630.39426137
FDM25,OUT049,2884.64488668
FDE41,OUT018,1150.5018234
FDW14,OUT045,1500.27519043
NCD30,OUT046,1568.84625129
FDB23,OUT010,1721.69666599
FDF45,OUT046,1103.88453486
FDW20,OUT017,2091.063472
FDF47,OUT045,3575.80188948
NCR05,OUT019,1254.74136981
DRB01,OUT046,3019.17992784
FDE36,OUT013,2672.80733614
FDU56,OUT049,2998.49844257
FDB23,OUT049,3642.84104836
FDN48,OUT049,1522.02659161
FDS43,OUT013,3027.65531861
NCN05,OUT013,2935.11193418
NCL53,OUT049,2844.47335232
FDL56,OUT046,1479.10866342
FDH17,OUT018,1312.07924687
FDP37,OUT046,2072.23388587
FDG09,OUT019,1145.99684668
FDA55,OUT045,3648.45469886
FDX31,OUT049,3820.04453438
FDJ41,OUT045,4166.04568767
DRC24,OUT045,2532.41491107
FDQ21,OUT035,2020.85025356
NCT54,OUT045,1545.72862703
FDH08,OUT049,3711.13458029
FDY38,OUT018,3438.12719112
DRM11,OUT010,2224.74158094
FDG32,OUT049,3581.81934222
NCH18,OUT046,3892.72930203
FDI20,OUT035,3428.59159946
FDA33,OUT018,2074.59663629
FDN45,OUT013,3550.16778899
FDT45,OUT010,-963.494638308
FDR32,OUT035,3742.65249921
FDA48,OUT017,3555.2181094
FDN23,OUT017,2412.25610098
NCR18,OUT035,762.194187153
FDD45,OUT046,1590.74335731
FDI22,OUT018,3007.05354012
FDT09,OUT013,2183.06678356
DRC24,OUT027,3892.42045647
FDT39,OUT046,2458.73367687
FDX28,OUT045,1628.16208866
FDA50,OUT018,1242.85688327
FDT33,OUT027,4154.52425513
FDQ60,OUT049,2016.11485627
NCM19,OUT018,1527.83326584
FDF40,OUT046,3983.06560641
NCI30,OUT035,3904.21055483
FDK34,OUT049,3808.01920982
FDA38,OUT027,5196.83317889
FDT02,OUT045,660.202259184
FDC11,OUT017,1484.94773265
FDD08,OUT046,747.232349954
NCS29,OUT046,4190.93366662
DRI03,OUT010,887.873924639
FDK48,OUT035,1250.90793384
FDM52,OUT049,2420.27591341
FDP49,OUT035,1039.5991809
DRA24,OUT046,2700.55624872
NCJ43,OUT049,2764.69742665
FDE11,OUT045,3007.26376965
FDP01,OUT049,2546.76232914
FDQ59,OUT018,1142.26049484
FDA43,OUT019,1191.91663831
FDL14,OUT017,2579.95512681
FDV50,OUT010,73.0533671568
FDT01,OUT027,4829.01769128
NCC42,OUT035,2290.88476543
FDO28,OUT046,1936.63808046
FDD32,OUT019,-540.452394934
FDV45,OUT035,3005.09236877
NCW17,OUT019,107.1190455
NCJ17,OUT027,2831.9273511
NCF18,OUT049,3046.72207864
FDP01,OUT045,2534.18182378
FDH24,OUT045,2550.94953099
FDI38,OUT027,4802.10422559
FDX03,OUT035,849.358743344
FDY28,OUT046,3451.19182192
FDN34,OUT018,2483.52109287
FDJ02,OUT045,2478.898134
FDW40,OUT019,357.648190766
FDX03,OUT017,835.871497949
FDE17,OUT027,3893.12416419
FDT58,OUT046,2704.45636748
FDI38,OUT013,3369.45801533
FDW22,OUT035,3627.23167321
FDS15,OUT027,3234.01260629
NCX06,OUT013,2884.30602589
DRK47,OUT035,3690.39830192
FDC23,OUT027,4266.04354164
FDM56,OUT010,-135.662030671
FDP21,OUT046,3096.26147922
FDP58,OUT046,3504.23645503
FDA27,OUT019,2119.68582272
FDK41,OUT019,-542.560609523
NCH42,OUT046,3663.90612447
FDG29,OUT045,760.409012352
FDW15,OUT018,2166.91409264
FDD28,OUT018,695.485502884
FDQ37,OUT049,3122.58417913
FDC23,OUT035,2887.18923655
FDV13,OUT035,1556.47872713
FDK33,OUT046,3396.39027434
FDO33,OUT013,1835.00471501
FDN21,OUT017,2639.62733036
NCW06,OUT027,4466.45358957
FDI38,OUT035,3396.79095204
FDC21,OUT027,3238.70263138
NCS05,OUT046,2166.49802173
NCN53,OUT049,678.929542619
FDV40,OUT010,-681.915695945
FDG60,OUT017,3747.08057418
NCY30,OUT027,4317.33741383
FDM40,OUT045,2291.92953265
NCO30,OUT046,2930.49219544
FDK10,OUT046,2960.28621085
FDM36,OUT045,2835.95440386
FDN10,OUT013,1903.95754769
FDM46,OUT018,1240.55804182
FDX50,OUT049,1816.82873251
FDP33,OUT045,4067.1997438
FDO12,OUT045,3140.36465495
FDC28,OUT013,1781.76047265
FDO31,OUT045,1431.9667229
FDX45,OUT035,2522.72047126
FDV21,OUT049,2060.11988157
FDH04,OUT049,1549.31035346
NCG54,OUT013,2687.60128524
FDO13,OUT046,2630.68877054
FDA09,OUT027,4331.98513203
FDC38,OUT017,2217.07868726
NCO42,OUT046,2318.28992034
FDL45,OUT049,2031.14402858
NCK31,OUT013,886.821104471
FDM39,OUT017,2880.84875962
FDC22,OUT010,1198.13343585
FDF46,OUT046,1893.31429454
FDQ37,OUT045,3097.5523945
FDH41,OUT010,1474.8267444
FDQ04,OUT046,714.478563255
NCQ02,OUT027,4416.73843773
FDJ57,OUT027,4507.50988128
NCE07,OUT049,2268.05058028
FDE56,OUT013,1079.50478664
FDI20,OUT049,3394.65164833
FDK36,OUT018,547.781809714
FDP08,OUT027,4548.84956623
FDF44,OUT017,2224.60001449
NCU53,OUT017,2722.7103837
FDF47,OUT035,3612.98388652
FDS55,OUT010,521.015331268
FDZ52,OUT010,-124.688625136
FDL04,OUT018,1415.31510566
NCM26,OUT035,2490.12956706
FDX43,OUT049,2745.09704316
FDP52,OUT049,3679.56437591
DRK49,OUT045,751.562077097
FDE38,OUT013,2665.55319425
DRF13,OUT035,2371.79124556
FDK41,OUT010,-524.872120589
FDJ04,OUT027,3352.63573058
FDZ44,OUT018,1657.07695508
FDS11,OUT013,3625.93278736
FDA55,OUT049,3670.37366367
NCW53,OUT046,3118.80253439
FDB49,OUT027,3087.25002761
FDD23,OUT017,3087.31335071
NCV42,OUT045,1796.16525391
NCZ29,OUT018,1772.78021983
FDQ26,OUT013,994.718514487
FDV08,OUT017,776.632658492
FDC53,OUT049,1647.84282526
FDV58,OUT010,1237.21129302
NCP02,OUT019,-979.244260725
DRI37,OUT045,992.68850822
FDQ12,OUT049,3676.31678131
FDE33,OUT046,1358.89824597
FDX27,OUT045,1605.17101086
FDM22,OUT017,961.509936332
NCH30,OUT019,-113.520177028
FDC04,OUT017,3859.37814756
FDO38,OUT046,1359.74306581
FDV52,OUT027,3347.0671371
FDB32,OUT013,1574.55028519
FDV43,OUT018,536.474003311
FDI24,OUT018,2558.09652992
FDR40,OUT017,1420.98391117
FDW02,OUT049,2057.87870892
FDE44,OUT049,885.237046372
FDL38,OUT046,1549.14541801
NCT54,OUT010,-365.948069802
DRJ39,OUT010,1561.46008359
FDW55,OUT049,4040.13683737
DRF13,OUT019,385.010733936
NCW17,OUT049,2120.65959245
FDP13,OUT035,799.690222902
FDS08,OUT018,2526.07227909
NCP17,OUT035,1087.36938381
NCO53,OUT035,2947.50619291
FDH19,OUT045,2816.04337742
FDJ04,OUT017,1974.30186928
FDG10,OUT049,1028.62043208
FDA40,OUT010,-442.97575035
FDI53,OUT045,2657.35684061
FDU09,OUT010,-924.47882146
FDK60,OUT045,1678.13941016
FDR43,OUT017,689.083449713
FDW22,OUT017,3582.61622963
DRP47,OUT010,2087.71727929
DRG48,OUT010,430.820106513
FDA14,OUT035,2364.63056347
FDU49,OUT013,1502.50749908
FDK28,OUT045,4095.92029575
FDT19,OUT046,2867.58513577
NCQ42,OUT045,2035.48792705
FDD03,OUT045,3733.32019557
NCM53,OUT013,1760.5080141
NCX53,OUT045,2300.07176665
FDV14,OUT027,2808.77699126
NCZ54,OUT017,2609.1271835
FDB39,OUT013,913.325366424
DRC24,OUT046,2487.58009057
FDY36,OUT013,1227.4339582
FDN01,OUT035,2860.47144009
DRH25,OUT046,919.349839306
FDV08,OUT046,807.71332053
NCP53,OUT049,3821.20627138
FDU52,OUT010,589.169617332
NCI42,OUT045,3307.27183187
FDZ14,OUT035,2002.05006059
FDF11,OUT046,3883.68839879
FDQ13,OUT018,1138.16545343
FDO32,OUT010,-1084.78823642
DRJ37,OUT018,2169.53611539
FDY43,OUT046,2743.45209136
NCT41,OUT017,2503.46819416
NCV17,OUT045,2171.44268207
FDM04,OUT027,2352.71664447
DRB48,OUT018,421.970534275
FDM24,OUT013,2491.60965022
FDT37,OUT049,4076.65592071
NCO05,OUT010,-322.834715887
FDL13,OUT046,3781.12617374
FDL15,OUT017,2498.5791749
FDB11,OUT018,3262.4752222
FDL14,OUT019,625.338779485
FDY10,OUT019,-80.9814269351
FDJ40,OUT049,1857.67096865
NCW18,OUT046,3768.19728861
NCY06,OUT013,2060.61115999
DRE13,OUT018,1118.5732597
FDA26,OUT045,3505.30849308
NCE19,OUT010,-1036.93555396
FDE33,OUT035,1430.02019415
DRL59,OUT027,2319.74558054
FDY07,OUT046,834.738163482
FDF57,OUT018,2513.19229203
FDM58,OUT035,1867.08489203
FDP26,OUT027,3083.20828104
FDY32,OUT046,2693.7394307
FDD51,OUT010,-1124.26191598
FDU22,OUT018,1642.84259413
FDZ49,OUT018,3299.56538596
NCI42,OUT017,3335.63581325
FDT04,OUT027,2078.91337653
NCU41,OUT045,3072.94642967
FDS56,OUT045,4269.6147427
NCN42,OUT017,2394.9480175
FDK34,OUT046,3808.19105059
FDB03,OUT017,3876.05164246
DRJ25,OUT035,878.387097584
FDT25,OUT027,3437.22561045
FDN20,OUT013,2722.52596196
FDP09,OUT013,3394.29544585
FDM20,OUT019,1950.30291923
NCG55,OUT046,1855.4246013
NCP14,OUT045,1709.42057936
NCH06,OUT046,3900.4151096
FDV52,OUT013,1934.65425567
NCL07,OUT035,743.088968384
DRJ11,OUT027,4461.20520684
DRO59,OUT013,1236.12698377
FDW15,OUT010,501.957606881
NCQ30,OUT035,1972.37016297
NCN54,OUT019,-714.650024315
FDY01,OUT027,3362.50482333
FDX39,OUT035,3466.7690052
FDH53,OUT027,2811.82916598
FDA57,OUT035,760.936227735
NCC07,OUT010,-196.473090385
FDU28,OUT013,3031.31300123
FDK36,OUT010,-1081.37724814
FDR36,OUT018,506.090236832
NCQ17,OUT035,2517.11373358
FDS28,OUT019,-974.276854807
FDE08,OUT045,2443.65550134
FDU22,OUT046,1966.12795761
FDG41,OUT045,1844.89042248
FDO31,OUT010,-555.974059481
FDM21,OUT019,2125.56083721
FDU40,OUT017,3105.22068015
FDV36,OUT018,1747.88316436
FDT10,OUT027,2456.84558604
FDX38,OUT045,868.969578421
NCU30,OUT027,4018.22672104
NCV06,OUT049,3081.4543219
FDT16,OUT035,4216.91844811
NCP41,OUT027,3179.32585804
FDZ56,OUT017,2773.27490588
FDC22,OUT035,3137.65367027
FDU10,OUT035,747.518202975
FDS46,OUT045,1973.57204475
FDO08,OUT049,2754.99970919
NCV42,OUT018,1470.06813748
FDP33,OUT035,4065.47149311
FDJ12,OUT046,3352.38701348
FDH04,OUT045,1522.72215892
NCU54,OUT013,3336.41144137
FDO36,OUT010,974.334599054
FDT37,OUT027,5491.00658684
FDD14,OUT010,1079.82013945
FDA16,OUT013,3492.39348405
NCS42,OUT019,-448.938649863
FDP10,OUT019,-237.281178844
FDQ28,OUT049,2514.13564941
FDK57,OUT010,26.3134116783
FDK02,OUT013,1932.72764366
FDW47,OUT018,1668.58168923
NCC42,OUT018,1955.62103032
FDQ37,OUT018,2804.13988616
FDL40,OUT046,1568.43287505
DRE13,OUT010,-460.780681059
FDQ34,OUT027,3119.38698525
NCB54,OUT046,2096.67454213
FDS48,OUT049,2427.96937353
FDO15,OUT045,1270.34965918
NCT30,OUT013,762.838700242
FDU49,OUT027,2883.79218233
FDE21,OUT046,1916.72847732
FDS49,OUT019,-624.572554001
FDT38,OUT027,2800.37643026
FDZ01,OUT045,1754.86228837
FDC41,OUT035,1281.67997555
DRG13,OUT010,696.180464269
NCZ42,OUT018,3447.35613463
NCM07,OUT045,1429.65618799
NCV17,OUT018,1826.66864673
DRK39,OUT035,1369.52749373
FDS37,OUT018,1585.26330976
FDV12,OUT019,-317.630506152
NCG19,OUT018,3435.33836747
FDS51,OUT013,1048.30994397
NCO14,OUT046,747.710501018
FDC38,OUT046,2203.02346193
FDN15,OUT046,2284.47129089
NCH42,OUT013,3601.85926212
FDQ22,OUT046,686.928516779
FDC05,OUT013,3143.35013036
FDZ31,OUT013,3129.50295896
DRJ23,OUT049,3063.70498792
FDC52,OUT035,2483.40601909
DRD12,OUT010,-445.198677235
FDV55,OUT017,2415.47195958
FDD32,OUT046,1437.46256488
FDR01,OUT049,3290.26320541
FDY08,OUT019,382.166251245
FDQ45,OUT045,3025.81340237
DRN11,OUT027,3745.90708747
NCS05,OUT018,1877.45367625
FDY32,OUT035,2674.58960415
NCD31,OUT045,2653.50335852
NCE06,OUT049,2595.70610512
NCP14,OUT046,1675.48062822
NCF18,OUT019,1092.32510824
FDF14,OUT018,2156.21391036
FDB22,OUT017,2530.32681733
NCH54,OUT049,2562.62111557
FDU27,OUT035,923.893372831
FDS58,OUT027,4007.53339727
NCU29,OUT035,2361.29498552
FDJ57,OUT013,3062.41239176
FDL56,OUT049,1477.38041273
FDH60,OUT035,3197.55413018
FDN24,OUT018,621.830579464
FDD02,OUT017,2010.49025101
FDP15,OUT017,4138.10218519
FDB28,OUT027,4546.25030528
DRC49,OUT045,2356.96502088
NCG30,OUT018,1685.03920841
FDJ14,OUT049,1397.16313189
FDL52,OUT045,713.492603562
NCG19,OUT027,5116.77179958
NCN41,OUT035,2037.31255811
FDW22,OUT013,3590.56027705
FDI02,OUT013,1878.08030029
FDV51,OUT045,2677.24871192
FDV48,OUT046,1377.8880744
NCL17,OUT019,334.085871302
FDP46,OUT045,1498.88238369
FDU10,OUT045,704.110566296
FDT37,OUT010,2172.63204734
FDI27,OUT035,856.659040591
FDN51,OUT046,4207.59735592
FDW07,OUT035,1540.12674182
FDN45,OUT049,3585.58384211
DRN37,OUT027,4076.68312317
DRF48,OUT049,3030.23443416
FDP38,OUT019,-1047.18963101
NCX18,OUT027,4523.66185525
FDK45,OUT018,1624.28679335
FDZ37,OUT049,1507.71889085
FDS50,OUT018,3244.04834169
NCR54,OUT018,2808.3071753
NCS17,OUT035,1584.17225014
FDV31,OUT046,2901.31001761
DRE27,OUT017,1590.94462666
FDN60,OUT013,2558.92004656
FDK26,OUT013,3012.83029285
FDX37,OUT018,1365.81885226
FDW31,OUT046,3242.7003736
FDX26,OUT018,2623.41957394
DRL49,OUT019,349.938682445
FDU49,OUT017,1524.13523994
FDY58,OUT046,3658.73093748
FDN03,OUT045,4016.97883755
NCV06,OUT010,1132.29456116
FDH53,OUT045,1426.92106203
FDG31,OUT018,811.226822459
NCC06,OUT045,2095.45939873
FDS13,OUT049,4262.10576123
FDP16,OUT035,3945.33882647
FDA35,OUT013,1997.48044044
DRP47,OUT018,3735.55325605
FDY28,OUT010,1536.10123841
FDY20,OUT035,1595.31760651
NCH30,OUT017,1831.75771084
NCR29,OUT019,-980.871409321
NCP05,OUT013,2406.14323303
NCF30,OUT019,56.8952858392
FDA08,OUT035,2757.92047469
FDN51,OUT027,5590.6479831
FDH12,OUT046,1763.63775667
FDY39,OUT017,2992.86765374
NCO53,OUT045,2966.3549526
FDB40,OUT046,2384.24848109
FDH02,OUT049,1556.29831635
FDY11,OUT027,2531.00393222
FDQ09,OUT019,-95.4715518738
